Indent_ID,Truck_Number,Customer_ID,Cluster_ID,MS_Requirement,HSD_Requirement,LDO_Requirement,FO_Requirement,LSHS_Requirement,SKO_Requirement,Latitude,Longitude,Sealing_Status,Customer_Satisfaction,Truck_Capacity
INDENT13749,Cluster49_Truck978,Customer1749,Cluster49,39.78,54.76,19.88,13.77,35.1,49.47,25.834495,83.759206,Not Sealed,Bad,500.0
INDENT14749,Cluster49_Truck978,Customer749,Cluster49,57.97,57.88,20.71,14.76,2.72,0.54,19.553102,78.261248,Sealed,Good,500.0
INDENT15249,Cluster49_Truck978,Customer1249,Cluster49,18.6,38.62,9.99,24.31,33.48,32.65,14.754064,76.056571,Not Sealed,Perfect,500.0
INDENT17049,Cluster49_Truck978,Customer1049,Cluster49,20.26,28.79,30.1,11.96,54.92,41.46,18.144657,82.116068,Not Sealed,Perfect,500.0
INDENT17449,Cluster49_Truck978,Customer1449,Cluster49,32.4,44.21,6.31,56.2,22.48,21.58,19.635713,78.83934,Not Sealed,Good,500.0
INDENT451,Cluster51_Truck1004,Customer451,Cluster51,38.32,49.98,54.89,14.91,22.33,41.97,17.9318,85.408486,Sealed,Good,380.0
INDENT1451,Cluster51_Truck1004,Customer1451,Cluster51,43.15,34.93,17.61,36.82,4.65,21.86,25.566521,72.07425,Sealed,Good,380.0
INDENT2151,Cluster51_Truck1004,Customer151,Cluster51,17.32,32.82,36.93,42.51,34.68,48.37,13.315477,86.958664,Sealed,Good,380.0
INDENT2851,Cluster51_Truck1004,Customer851,Cluster51,21.9,8.71,34.88,3.82,2.21,34.83,29.229003,74.823628,Sealed,Good,380.0
INDENT4351,Cluster51_Truck1004,Customer351,Cluster51,1.45,35.11,49.16,34.63,14.28,13.31,16.162081,78.722825,Not Sealed,Good,380.0
INDENT9251,Cluster51_Truck1004,Customer1251,Cluster51,57.62,35.49,11.18,47.37,36.33,50.05,19.196047,77.82,Sealed,Good,380.0
INDENT9951,Cluster51_Truck1004,Customer1951,Cluster51,34.68,18.12,4.13,27.27,18.27,19.96,27.808276,78.141756,Sealed,Good,380.0
INDENT10151,Cluster51_Truck1004,Customer151,Cluster51,39.82,35.56,21.25,52.06,31.1,55.42,29.849864,81.375096,Sealed,Good,380.0
INDENT13751,Cluster51_Truck1004,Customer1751,Cluster51,14.56,19.08,24.82,6.9,59.24,21.2,27.939358,77.429394,Not Sealed,Perfect,380.0
INDENT13851,Cluster51_Truck1004,Customer1851,Cluster51,56.07,20.31,24.89,39.33,41.04,21.12,28.379048,72.224759,Sealed,Good,380.0
INDENT14351,Cluster51_Truck1004,Customer351,Cluster51,54.18,58.54,42.32,28.05,36.81,12.54,22.617576,75.379247,Not Sealed,Moderate,380.0
INDENT452,Cluster52_Truck1025,Customer452,Cluster52,9.27,15.38,53.54,43.33,14.78,37.42,17.299735,77.600545,Not Sealed,Good,390.0
INDENT4652,Cluster52_Truck1025,Customer652,Cluster52,47.91,0.58,44.85,8.77,28.22,50.22,20.782973,76.290771,Not Sealed,Moderate,390.0
INDENT7652,Cluster52_Truck1025,Customer1652,Cluster52,50.15,44.78,41.06,14.84,46.23,2.57,29.876859,74.658766,Not Sealed,Good,390.0
INDENT7852,Cluster52_Truck1025,Customer1852,Cluster52,43.41,9.7,10.63,7.96,50.51,1.38,15.348018,81.545945,Sealed,Good,390.0
INDENT8552,Cluster52_Truck1025,Customer552,Cluster52,18.91,41.49,49.76,11.24,10.62,59.94,15.95932,85.185777,Sealed,Good,390.0
INDENT9252,Cluster52_Truck1025,Customer1252,Cluster52,4.21,30.69,8.84,13.28,39.51,23.11,20.516253,76.029745,Not Sealed,Moderate,390.0
INDENT9752,Cluster52_Truck1025,Customer1752,Cluster52,8.73,54.8,52.46,45.5,23.16,39.03,17.530827,72.14469,Sealed,Good,390.0
INDENT10352,Cluster52_Truck1025,Customer352,Cluster52,8.1,11.3,30.6,58.31,34.39,58.8,18.701242,89.223021,Sealed,Good,390.0
INDENT11052,Cluster52_Truck1025,Customer1052,Cluster52,3.14,5.97,21.63,44.26,48.5,8.26,10.754822,86.94505,Not Sealed,Moderate,390.0
INDENT17152,Cluster52_Truck1025,Customer1152,Cluster52,8.13,24.38,4.36,25.14,41.96,37.93,21.587625,79.698872,Not Sealed,Perfect,390.0
INDENT17952,Cluster52_Truck1025,Customer1952,Cluster52,38.67,45.9,22.72,35.92,44.68,3.55,11.561727,86.482839,Sealed,Good,390.0
INDENT453,Cluster53_Truck1051,Customer453,Cluster53,46.54,41.31,21.41,6.62,5.77,27.04,10.288528,87.421938,Not Sealed,Perfect,350.0
INDENT553,Cluster53_Truck1051,Customer553,Cluster53,22.57,8.47,17.29,9.89,35.42,56.17,26.348217,74.603436,Sealed,Good,350.0
INDENT3053,Cluster53_Truck1051,Customer1053,Cluster53,43.25,58.47,26.41,30.39,34.5,4.76,18.493333,82.908444,Sealed,Good,350.0
INDENT3553,Cluster53_Truck1051,Customer1553,Cluster53,0.92,9.61,1.54,22.45,30.04,29.58,15.242815,82.744672,Sealed,Good,350.0
INDENT10453,Cluster53_Truck1051,Customer453,Cluster53,45.45,43.69,53.06,33.81,9.82,59.02,29.351229,76.925272,Not Sealed,Bad,350.0
INDENT10853,Cluster53_Truck1051,Customer853,Cluster53,33.22,48.53,19.72,32.67,16.36,4.43,11.315773,85.088756,Sealed,Good,350.0
INDENT11853,Cluster53_Truck1051,Customer1853,Cluster53,46.56,8.24,33.95,33.7,28.53,46.3,13.009588,78.167042,Sealed,Good,350.0
INDENT13453,Cluster53_Truck1051,Customer1453,Cluster53,56.54,22.14,3.0,46.2,21.13,25.25,23.949167,76.659754,Sealed,Good,350.0
INDENT14453,Cluster53_Truck1051,Customer453,Cluster53,47.9,27.35,56.62,47.8,7.82,20.11,27.48576,85.674715,Not Sealed,Moderate,350.0
INDENT454,Cluster54_Truck1063,Customer454,Cluster54,29.61,39.91,50.29,31.88,53.67,2.42,23.433632,76.922418,Sealed,Good,330.0
INDENT2254,Cluster54_Truck1063,Customer254,Cluster54,54.62,41.74,31.63,30.65,8.99,41.78,19.809743,70.957307,Sealed,Good,330.0
INDENT2654,Cluster54_Truck1063,Customer654,Cluster54,5.07,15.26,0.34,21.4,20.79,4.18,25.374866,77.980901,Not Sealed,Good,330.0
INDENT3654,Cluster54_Truck1063,Customer1654,Cluster54,54.1,30.34,54.11,45.17,16.51,32.49,14.221194,82.216959,Not Sealed,Good,330.0
INDENT4854,Cluster54_Truck1063,Customer854,Cluster54,19.73,38.22,29.55,5.87,26.55,48.44,21.931609,88.620409,Sealed,Good,330.0
INDENT6154,Cluster54_Truck1063,Customer154,Cluster54,4.07,31.71,6.43,22.26,41.94,34.81,24.919576,83.333396,Sealed,Good,330.0
INDENT6554,Cluster54_Truck1063,Customer554,Cluster54,49.07,49.07,22.29,37.62,42.12,16.96,20.452764,72.485555,Not Sealed,Good,330.0
INDENT6654,Cluster54_Truck1063,Customer654,Cluster54,3.79,50.77,52.44,0.88,41.86,8.48,26.526707,79.594724,Sealed,Good,330.0
INDENT7454,Cluster54_Truck1063,Customer1454,Cluster54,40.32,23.64,40.34,24.41,30.76,32.26,17.926207,85.25439,Sealed,Good,330.0
INDENT15554,Cluster54_Truck1063,Customer1554,Cluster54,27.87,4.36,26.9,53.93,31.33,24.57,20.121414,89.962766,Sealed,Good,330.0
INDENT455,Cluster55_Truck1083,Customer455,Cluster55,40.15,9.58,47.78,32.95,16.77,49.69,17.020169,89.17255,Sealed,Good,480.0
INDENT555,Cluster55_Truck1083,Customer555,Cluster55,35.21,11.82,2.22,41.18,14.15,14.85,22.280945,77.384007,Not Sealed,Perfect,480.0
INDENT1255,Cluster55_Truck1083,Customer1255,Cluster55,49.09,35.81,2.44,34.61,42.06,41.21,21.315865,77.766734,Not Sealed,Moderate,480.0
INDENT3155,Cluster55_Truck1083,Customer1155,Cluster55,50.25,10.77,19.35,2.74,58.87,22.35,16.31704,86.050486,Sealed,Good,480.0
INDENT4955,Cluster55_Truck1083,Customer955,Cluster55,27.14,39.63,58.42,40.41,54.85,4.41,12.17346,80.825282,Not Sealed,Perfect,480.0
INDENT7755,Cluster55_Truck1083,Customer1755,Cluster55,56.86,34.11,39.5,36.64,11.49,38.35,28.296783,87.036508,Not Sealed,Moderate,480.0
INDENT9155,Cluster55_Truck1083,Customer1155,Cluster55,8.74,46.72,47.7,0.16,51.87,22.8,28.597764,80.112553,Sealed,Good,480.0
INDENT10155,Cluster55_Truck1083,Customer155,Cluster55,29.93,15.38,44.63,55.4,45.4,35.79,27.006471,70.786579,Sealed,Good,480.0
INDENT11555,Cluster55_Truck1083,Customer1555,Cluster55,24.68,14.12,40.46,10.85,36.9,27.13,18.211291,88.541135,Not Sealed,Moderate,480.0
INDENT13655,Cluster55_Truck1083,Customer1655,Cluster55,36.52,47.58,42.26,31.23,59.24,47.98,27.85572,72.518837,Not Sealed,Perfect,480.0
INDENT14255,Cluster55_Truck1083,Customer255,Cluster55,44.5,17.19,40.63,48.8,51.25,5.84,23.54878,78.710572,Sealed,Good,480.0
INDENT15755,Cluster55_Truck1083,Customer1755,Cluster55,7.12,1.14,19.13,38.51,27.61,11.12,27.274169,73.017739,Not Sealed,Bad,480.0
INDENT456,Cluster56_Truck1118,Customer456,Cluster56,7.37,40.91,13.98,41.85,33.83,0.67,21.894231,81.095679,Not Sealed,Bad,340.0
INDENT4556,Cluster56_Truck1118,Customer556,Cluster56,15.56,3.56,2.04,21.47,26.67,17.99,25.62296,79.984729,Sealed,Good,340.0
INDENT4756,Cluster56_Truck1118,Customer756,Cluster56,20.53,30.49,0.79,58.22,3.2,23.25,18.514202,85.402284,Not Sealed,Perfect,340.0
INDENT5556,Cluster56_Truck1118,Customer1556,Cluster56,40.43,40.84,58.5,31.03,30.81,44.6,24.407404,88.494626,Sealed,Good,340.0
INDENT5756,Cluster56_Truck1118,Customer1756,Cluster56,25.33,32.82,47.74,48.11,48.47,0.57,14.608603,81.631867,Not Sealed,Bad,340.0
INDENT6756,Cluster56_Truck1118,Customer756,Cluster56,1.88,43.33,39.64,6.89,14.46,36.22,26.22678,82.029816,Not Sealed,Moderate,340.0
INDENT8956,Cluster56_Truck1118,Customer956,Cluster56,12.42,20.08,30.33,31.98,1.09,41.63,14.768485,72.737161,Not Sealed,Good,340.0
INDENT11056,Cluster56_Truck1118,Customer1056,Cluster56,59.73,35.12,6.7,51.33,41.19,29.69,29.766995,84.447359,Not Sealed,Perfect,340.0
INDENT12256,Cluster56_Truck1118,Customer256,Cluster56,3.16,36.32,39.6,19.69,57.61,58.12,28.820555,84.684254,Sealed,Good,340.0
INDENT13656,Cluster56_Truck1118,Customer1656,Cluster56,35.88,8.14,23.82,26.99,15.13,1.41,28.68953,76.863813,Not Sealed,Moderate,340.0
INDENT457,Cluster57_Truck1128,Customer457,Cluster57,14.58,15.51,15.73,27.09,47.53,40.59,17.995169,70.58412,Sealed,Good,330.0
INDENT2257,Cluster57_Truck1128,Customer257,Cluster57,40.88,32.87,17.39,36.47,7.95,16.59,21.269418,73.578054,Sealed,Good,330.0
INDENT4157,Cluster57_Truck1128,Customer157,Cluster57,30.25,44.62,18.67,37.71,41.23,32.29,29.119856,77.74293,Not Sealed,Bad,330.0
INDENT4857,Cluster57_Truck1128,Customer857,Cluster57,8.14,52.05,2.71,13.2,48.58,38.82,12.964764,73.747057,Sealed,Good,330.0
INDENT10257,Cluster57_Truck1128,Customer257,Cluster57,13.61,35.48,33.86,20.6,54.4,15.65,12.287696,89.948008,Not Sealed,Good,330.0
INDENT10557,Cluster57_Truck1128,Customer557,Cluster57,11.31,54.92,21.11,6.32,37.94,59.43,10.516099,75.381269,Not Sealed,Good,330.0
INDENT11757,Cluster57_Truck1128,Customer1757,Cluster57,27.88,32.85,57.1,32.73,26.86,38.52,23.195538,81.576979,Sealed,Good,330.0
INDENT13457,Cluster57_Truck1128,Customer1457,Cluster57,9.31,53.34,51.06,27.79,43.42,8.59,26.512685,73.77711,Not Sealed,Good,330.0
INDENT458,Cluster58_Truck1154,Customer458,Cluster58,2.99,8.29,15.64,42.42,38.53,39.84,10.701741,70.817782,Not Sealed,Good,320.0
INDENT3058,Cluster58_Truck1154,Customer1058,Cluster58,1.8,20.69,3.48,23.58,55.51,15.88,29.894295,72.667037,Sealed,Good,320.0
INDENT3958,Cluster58_Truck1154,Customer1958,Cluster58,59.93,38.98,1.41,29.5,0.08,10.38,28.008272,83.584248,Sealed,Good,320.0
INDENT5758,Cluster58_Truck1154,Customer1758,Cluster58,50.2,14.95,11.17,9.72,30.84,26.66,10.127891,89.045046,Not Sealed,Bad,320.0
INDENT12158,Cluster58_Truck1154,Customer158,Cluster58,43.42,28.94,21.57,19.6,49.73,59.68,17.082822,85.863055,Sealed,Good,320.0
INDENT12558,Cluster58_Truck1154,Customer558,Cluster58,6.91,42.22,27.81,13.09,24.64,3.78,21.539067,73.746738,Not Sealed,Bad,320.0
INDENT15058,Cluster58_Truck1154,Customer1058,Cluster58,59.76,41.1,11.27,38.96,35.63,32.33,27.053966,88.418492,Not Sealed,Perfect,320.0
INDENT15358,Cluster58_Truck1154,Customer1358,Cluster58,43.97,3.0,18.87,45.67,58.0,0.87,21.713394,75.645915,Sealed,Good,320.0
INDENT17358,Cluster58_Truck1154,Customer1358,Cluster58,42.73,29.64,57.37,9.25,18.99,25.06,17.940958,73.531917,Sealed,Good,320.0
INDENT459,Cluster59_Truck1168,Customer459,Cluster59,34.47,3.45,6.91,36.69,4.39,16.02,13.11785,76.551749,Not Sealed,Good,550.0
INDENT1659,Cluster59_Truck1168,Customer1659,Cluster59,29.52,11.46,36.94,25.16,42.42,18.69,27.062635,78.914772,Not Sealed,Bad,550.0
INDENT2659,Cluster59_Truck1168,Customer659,Cluster59,17.92,24.03,2.3,1.42,16.33,57.93,29.290085,83.910375,Sealed,Good,550.0
INDENT4559,Cluster59_Truck1168,Customer559,Cluster59,2.26,20.01,22.47,9.32,0.1,21.99,27.583535,81.954344,Not Sealed,Good,550.0
INDENT6259,Cluster59_Truck1168,Customer259,Cluster59,7.13,42.97,8.99,17.36,6.77,33.63,17.597239,89.636222,Not Sealed,Bad,550.0
INDENT7159,Cluster59_Truck1168,Customer1159,Cluster59,57.39,44.99,16.51,1.3,19.38,37.06,25.643084,87.403455,Not Sealed,Perfect,550.0
INDENT7459,Cluster59_Truck1168,Customer1459,Cluster59,57.76,29.2,24.48,54.3,36.35,3.45,21.223297,78.022072,Not Sealed,Perfect,550.0
INDENT10759,Cluster59_Truck1168,Customer759,Cluster59,40.01,45.88,48.01,18.35,9.74,42.33,18.307967,73.411251,Not Sealed,Perfect,550.0
INDENT11059,Cluster59_Truck1168,Customer1059,Cluster59,50.74,49.06,5.11,59.75,8.43,55.18,29.053805,84.978586,Sealed,Good,550.0
INDENT11759,Cluster59_Truck1168,Customer1759,Cluster59,49.51,16.38,26.21,3.75,19.32,0.49,17.494234,85.16648,Sealed,Good,550.0
INDENT13559,Cluster59_Truck1168,Customer1559,Cluster59,54.31,11.12,34.35,12.95,5.64,24.43,10.490687,80.120856,Not Sealed,Perfect,550.0
INDENT15859,Cluster59_Truck1168,Customer1859,Cluster59,19.38,54.43,10.49,53.57,39.14,6.46,17.982078,79.941956,Sealed,Good,550.0
INDENT15959,Cluster59_Truck1168,Customer1959,Cluster59,50.03,19.83,48.11,22.84,58.83,30.8,12.977675,89.381842,Sealed,Good,550.0
INDENT16459,Cluster59_Truck1168,Customer459,Cluster59,58.77,0.75,58.66,54.13,58.32,15.14,15.244126,89.923247,Not Sealed,Perfect,550.0
INDENT16859,Cluster59_Truck1168,Customer859,Cluster59,18.81,32.78,50.27,7.9,27.81,15.38,10.58941,81.209616,Not Sealed,Bad,550.0
INDENT460,Cluster60_Truck1185,Customer460,Cluster60,2.35,45.12,10.6,5.9,13.13,50.97,14.272132,81.507419,Not Sealed,Bad,530.0
INDENT2360,Cluster60_Truck1185,Customer360,Cluster60,57.85,34.69,1.43,32.21,46.07,27.01,13.295215,86.253656,Sealed,Good,530.0
INDENT2660,Cluster60_Truck1185,Customer660,Cluster60,5.6,6.4,13.84,6.98,10.64,32.61,29.351562,89.789002,Sealed,Good,530.0
INDENT3060,Cluster60_Truck1185,Customer1060,Cluster60,40.08,35.87,59.23,17.41,29.46,12.52,21.419562,82.964539,Sealed,Good,530.0
INDENT3860,Cluster60_Truck1185,Customer1860,Cluster60,32.97,28.67,15.86,55.48,20.42,31.16,20.095524,83.017453,Sealed,Good,530.0
INDENT5960,Cluster60_Truck1185,Customer1960,Cluster60,21.78,32.58,43.22,18.34,1.88,30.14,18.438333,83.572052,Sealed,Good,530.0
INDENT6060,Cluster60_Truck1185,Customer60,Cluster60,35.9,3.4,57.68,58.16,0.03,44.1,22.425881,70.98451,Not Sealed,Moderate,530.0
INDENT6160,Cluster60_Truck1185,Customer160,Cluster60,34.62,24.09,14.53,17.72,12.1,12.95,25.117182,75.102021,Sealed,Good,530.0
INDENT6560,Cluster60_Truck1185,Customer560,Cluster60,37.52,30.59,26.4,13.35,9.97,47.62,29.810402,71.044109,Not Sealed,Bad,530.0
INDENT8860,Cluster60_Truck1185,Customer860,Cluster60,56.34,27.92,35.29,42.46,55.52,1.69,20.023504,88.990047,Sealed,Good,530.0
INDENT10460,Cluster60_Truck1185,Customer460,Cluster60,26.32,44.31,34.11,11.12,46.19,50.44,11.81728,88.869049,Sealed,Good,530.0
INDENT12860,Cluster60_Truck1185,Customer860,Cluster60,21.14,51.13,18.84,2.21,49.81,21.16,21.847921,72.812444,Not Sealed,Good,530.0
INDENT12960,Cluster60_Truck1185,Customer960,Cluster60,26.93,35.56,44.21,16.45,17.85,26.67,26.098246,75.906881,Sealed,Good,530.0
INDENT13060,Cluster60_Truck1185,Customer1060,Cluster60,47.26,44.89,44.74,43.4,37.58,21.24,14.159145,85.245841,Sealed,Good,530.0
INDENT16060,Cluster60_Truck1185,Customer60,Cluster60,16.24,23.04,48.56,47.83,47.58,55.3,26.769884,74.011928,Sealed,Good,530.0
INDENT16960,Cluster60_Truck1185,Customer960,Cluster60,4.55,40.84,54.73,11.86,30.21,34.1,17.548233,81.293701,Sealed,Good,530.0
INDENT461,Cluster61_Truck1205,Customer461,Cluster61,44.44,13.24,33.04,51.46,23.51,25.24,19.922505,86.086123,Sealed,Good,350.0
INDENT3261,Cluster61_Truck1205,Customer1261,Cluster61,42.21,15.73,27.29,12.92,21.53,6.13,10.506538,74.716882,Not Sealed,Good,350.0
INDENT3661,Cluster61_Truck1205,Customer1661,Cluster61,1.49,25.63,37.21,22.66,6.92,6.77,19.436419,71.250606,Sealed,Good,350.0
INDENT10661,Cluster61_Truck1205,Customer661,Cluster61,11.25,31.12,27.58,10.25,50.79,29.3,17.335049,78.448935,Not Sealed,Bad,350.0
INDENT11561,Cluster61_Truck1205,Customer1561,Cluster61,29.3,11.24,53.91,33.47,15.83,56.25,28.678706,86.015068,Sealed,Good,350.0
INDENT11661,Cluster61_Truck1205,Customer1661,Cluster61,45.14,42.01,59.92,42.7,15.3,4.58,17.87345,88.478355,Not Sealed,Moderate,350.0
INDENT11961,Cluster61_Truck1205,Customer1961,Cluster61,4.3,32.68,57.57,39.67,56.03,48.22,24.557653,85.462024,Sealed,Good,350.0
INDENT14061,Cluster61_Truck1205,Customer61,Cluster61,18.56,26.47,39.21,11.82,45.3,20.98,27.712395,79.403601,Sealed,Good,350.0
INDENT16361,Cluster61_Truck1205,Customer361,Cluster61,9.84,38.95,11.8,30.59,30.94,47.17,27.048691,80.73576,Sealed,Good,350.0
INDENT462,Cluster62_Truck1232,Customer462,Cluster62,29.02,34.96,50.87,21.52,19.21,38.97,21.756801,84.359642,Not Sealed,Good,250.0
INDENT3562,Cluster62_Truck1232,Customer1562,Cluster62,5.63,43.58,19.3,6.58,53.85,3.17,17.623302,87.932601,Not Sealed,Bad,250.0
INDENT3762,Cluster62_Truck1232,Customer1762,Cluster62,31.46,45.39,17.38,17.48,36.98,15.43,19.871791,89.864853,Sealed,Good,250.0
INDENT14462,Cluster62_Truck1232,Customer462,Cluster62,5.96,23.29,38.06,40.29,5.01,43.93,20.588128,76.692909,Sealed,Good,250.0
INDENT15062,Cluster62_Truck1232,Customer1062,Cluster62,59.5,3.8,43.55,47.56,43.49,45.85,17.57812,78.892898,Not Sealed,Perfect,250.0
INDENT16062,Cluster62_Truck1232,Customer62,Cluster62,10.02,21.5,2.32,46.4,7.58,50.12,24.409388,85.49897,Sealed,Good,250.0
INDENT17262,Cluster62_Truck1232,Customer1262,Cluster62,17.24,29.17,25.49,5.86,16.39,2.85,26.442136,81.396679,Not Sealed,Perfect,250.0
INDENT17562,Cluster62_Truck1232,Customer1562,Cluster62,10.26,25.34,17.13,54.89,59.76,42.96,22.662797,82.872862,Not Sealed,Moderate,250.0
INDENT463,Cluster63_Truck1258,Customer463,Cluster63,5.76,33.37,37.68,6.21,0.92,41.06,16.806262,82.147042,Not Sealed,Bad,360.0
INDENT863,Cluster63_Truck1258,Customer863,Cluster63,2.36,7.06,23.55,24.47,3.41,43.94,25.245533,70.38333,Not Sealed,Moderate,360.0
INDENT2163,Cluster63_Truck1258,Customer163,Cluster63,18.35,19.65,1.18,26.42,13.6,36.42,23.194948,73.808306,Not Sealed,Bad,360.0
INDENT4363,Cluster63_Truck1258,Customer363,Cluster63,35.46,7.64,10.6,36.43,17.95,8.04,11.243679,77.984401,Not Sealed,Good,360.0
INDENT5163,Cluster63_Truck1258,Customer1163,Cluster63,12.63,11.15,0.77,37.37,4.19,12.61,25.07411,79.374718,Sealed,Good,360.0
INDENT8363,Cluster63_Truck1258,Customer363,Cluster63,19.75,54.05,35.02,10.12,45.04,47.43,10.843373,87.588805,Not Sealed,Moderate,360.0
INDENT8463,Cluster63_Truck1258,Customer463,Cluster63,17.68,35.61,28.76,3.71,30.88,13.3,20.411564,70.723384,Sealed,Good,360.0
INDENT8963,Cluster63_Truck1258,Customer963,Cluster63,58.29,7.78,13.73,0.12,35.03,33.74,15.720117,72.375328,Sealed,Good,360.0
INDENT12763,Cluster63_Truck1258,Customer763,Cluster63,48.0,58.0,1.68,57.44,3.57,14.55,18.107424,75.932664,Not Sealed,Bad,360.0
INDENT15263,Cluster63_Truck1258,Customer1263,Cluster63,41.58,5.73,5.68,38.16,32.59,23.63,26.06193,79.016244,Not Sealed,Moderate,360.0
INDENT16763,Cluster63_Truck1258,Customer763,Cluster63,57.19,34.45,10.46,21.9,34.59,22.4,13.174928,78.864079,Sealed,Good,360.0
INDENT17263,Cluster63_Truck1258,Customer1263,Cluster63,20.17,30.98,32.14,5.65,42.75,54.85,28.801132,78.439405,Not Sealed,Bad,360.0
INDENT464,Cluster64_Truck1274,Customer464,Cluster64,35.25,35.51,42.82,20.06,53.77,49.64,25.175173,87.404052,Sealed,Good,310.0
INDENT3564,Cluster64_Truck1274,Customer1564,Cluster64,7.7,54.93,14.98,59.44,16.14,5.94,25.94252,85.137785,Not Sealed,Perfect,310.0
INDENT3764,Cluster64_Truck1274,Customer1764,Cluster64,24.33,6.34,41.59,20.0,23.74,54.73,26.07579,87.262827,Not Sealed,Good,310.0
INDENT11564,Cluster64_Truck1274,Customer1564,Cluster64,6.15,50.94,57.26,6.07,2.38,16.22,22.861061,71.983822,Not Sealed,Perfect,310.0
INDENT11764,Cluster64_Truck1274,Customer1764,Cluster64,43.4,1.54,17.99,15.11,51.28,43.49,12.127768,78.597184,Sealed,Good,310.0
INDENT13764,Cluster64_Truck1274,Customer1764,Cluster64,55.76,33.74,59.59,7.8,55.05,47.09,13.869199,89.638352,Not Sealed,Good,310.0
INDENT14464,Cluster64_Truck1274,Customer464,Cluster64,31.36,23.23,17.04,18.96,34.75,42.62,25.29124,78.580402,Sealed,Good,310.0
INDENT17464,Cluster64_Truck1274,Customer1464,Cluster64,4.05,12.95,40.21,50.66,9.43,49.66,10.841026,81.735336,Not Sealed,Bad,310.0
INDENT466,Cluster66_Truck1319,Customer466,Cluster66,52.91,23.12,43.3,10.94,58.59,24.41,23.48292,77.934692,Not Sealed,Moderate,300.0
INDENT4966,Cluster66_Truck1319,Customer966,Cluster66,30.67,53.05,37.36,44.38,53.72,3.15,29.710814,80.19197,Sealed,Good,300.0
INDENT7666,Cluster66_Truck1319,Customer1666,Cluster66,46.58,56.32,31.22,23.06,0.16,6.69,28.515757,85.229497,Sealed,Good,300.0
INDENT8666,Cluster66_Truck1319,Customer666,Cluster66,27.01,14.21,17.18,22.02,27.01,28.34,12.27299,87.23151,Sealed,Good,300.0
INDENT11466,Cluster66_Truck1319,Customer1466,Cluster66,24.1,51.76,31.34,6.77,9.38,13.2,13.648141,78.736651,Not Sealed,Bad,300.0
INDENT11966,Cluster66_Truck1319,Customer1966,Cluster66,40.35,54.15,42.3,40.38,52.28,30.48,24.712971,72.039001,Not Sealed,Bad,300.0
INDENT13066,Cluster66_Truck1319,Customer1066,Cluster66,11.54,38.7,10.86,24.0,23.61,5.92,11.760413,87.4611,Sealed,Good,300.0
INDENT467,Cluster67_Truck1330,Customer467,Cluster67,28.7,33.66,19.19,17.2,59.33,14.58,20.76264,80.527239,Sealed,Good,430.0
INDENT1567,Cluster67_Truck1330,Customer1567,Cluster67,11.5,47.68,23.07,26.48,49.05,14.66,12.411479,71.714699,Sealed,Good,430.0
INDENT4667,Cluster67_Truck1330,Customer667,Cluster67,14.9,27.51,44.74,55.93,53.2,1.66,13.78004,73.140319,Not Sealed,Bad,430.0
INDENT4867,Cluster67_Truck1330,Customer867,Cluster67,36.04,23.45,9.5,43.26,32.46,54.33,13.272888,70.139011,Sealed,Good,430.0
INDENT5967,Cluster67_Truck1330,Customer1967,Cluster67,50.91,47.66,36.36,52.93,30.03,13.53,26.538965,80.320349,Not Sealed,Good,430.0
INDENT6967,Cluster67_Truck1330,Customer967,Cluster67,13.9,20.94,44.78,10.15,51.48,21.5,13.059217,71.20511,Sealed,Good,430.0
INDENT9767,Cluster67_Truck1330,Customer1767,Cluster67,4.33,10.43,19.97,4.73,8.48,58.52,24.389929,73.307166,Not Sealed,Moderate,430.0
INDENT10467,Cluster67_Truck1330,Customer467,Cluster67,31.01,38.15,4.41,9.44,34.47,22.73,18.506739,79.740765,Not Sealed,Good,430.0
INDENT10667,Cluster67_Truck1330,Customer667,Cluster67,57.39,5.49,59.83,14.13,42.66,27.27,27.813721,75.656359,Sealed,Good,430.0
INDENT14167,Cluster67_Truck1330,Customer167,Cluster67,8.31,2.26,29.24,2.78,4.72,11.64,12.868273,89.094837,Not Sealed,Good,430.0
