Indent_ID,Truck_Number,Date_of_Receiving,Entering_Time,Exiting_Time,Customer_ID,Cluster_ID,Entering_Storage_Time,Exiting_Storage_Time,Truck_Capacity
INDENT10011,Cluster11_Truck207,2022-03-29,2022-03-29 09:00:00,2022-03-29 10:00:00,Customer11,Cluster11,2022-03-29 17:00:00,2022-03-29 22:00:00,500.0
INDENT12611,Cluster11_Truck207,2022-01-06,2022-01-06 07:00:00,2022-01-06 14:00:00,Customer611,Cluster11,2022-01-06 18:00:00,2022-01-06 19:00:00,500.0
INDENT12811,Cluster11_Truck207,2023-09-08,2023-09-08 06:00:00,2023-09-08 07:00:00,Customer811,Cluster11,2023-09-08 18:00:00,2023-09-08 21:00:00,500.0
INDENT13711,Cluster11_Truck207,2022-06-12,2022-06-12 08:00:00,2022-06-12 09:00:00,Customer1711,Cluster11,2022-06-12 20:00:00,2022-06-13 01:00:00,500.0
INDENT15211,Cluster11_Truck207,2023-09-30,2023-09-30 06:00:00,2023-09-30 10:00:00,Customer1211,Cluster11,2023-09-30 16:00:00,2023-09-30 19:00:00,500.0
INDENT16211,Cluster11_Truck207,2022-03-14,2022-03-14 06:00:00,2022-03-14 07:00:00,Customer211,Cluster11,2022-03-14 16:00:00,2022-03-14 17:00:00,500.0
INDENT16911,Cluster11_Truck207,2022-03-31,2022-03-31 08:00:00,2022-03-31 09:00:00,Customer911,Cluster11,2022-03-31 20:00:00,2022-04-01 00:00:00,500.0
INDENT312,Cluster12_Truck229,2023-05-10,2023-05-10 10:00:00,2023-05-10 15:00:00,Customer312,Cluster12,2023-05-10 17:00:00,2023-05-10 22:00:00,320.0
INDENT1412,Cluster12_Truck229,2022-03-15,2022-03-15 07:00:00,2022-03-15 13:00:00,Customer1412,Cluster12,2022-03-15 20:00:00,2022-03-16 01:00:00,320.0
INDENT3512,Cluster12_Truck229,2022-10-03,2022-10-03 09:00:00,2022-10-03 10:00:00,Customer1512,Cluster12,2022-10-03 20:00:00,2022-10-04 02:00:00,320.0
INDENT9912,Cluster12_Truck229,2022-02-13,2022-02-13 09:00:00,2022-02-13 10:00:00,Customer1912,Cluster12,2022-02-13 17:00:00,2022-02-13 21:00:00,320.0
INDENT10512,Cluster12_Truck229,2023-10-14,2023-10-14 10:00:00,2023-10-14 12:00:00,Customer512,Cluster12,2023-10-14 20:00:00,2023-10-15 01:00:00,320.0
INDENT11412,Cluster12_Truck229,2023-12-15,2023-12-15 07:00:00,2023-12-15 15:00:00,Customer1412,Cluster12,2023-12-15 16:00:00,2023-12-15 21:00:00,320.0
INDENT15312,Cluster12_Truck229,2022-02-23,2022-02-23 10:00:00,2022-02-23 17:00:00,Customer1312,Cluster12,2022-02-23 17:00:00,2022-02-23 19:00:00,320.0
INDENT17212,Cluster12_Truck229,2022-12-26,2022-12-26 10:00:00,2022-12-26 12:00:00,Customer1212,Cluster12,2022-12-26 17:00:00,2022-12-26 20:00:00,320.0
INDENT17412,Cluster12_Truck229,2022-04-04,2022-04-04 10:00:00,2022-04-04 17:00:00,Customer1412,Cluster12,2022-04-04 19:00:00,2022-04-04 21:00:00,320.0
INDENT314,Cluster14_Truck261,2022-05-04,2022-05-04 06:00:00,2022-05-04 13:00:00,Customer314,Cluster14,2022-05-04 17:00:00,2022-05-04 19:00:00,260.0
INDENT814,Cluster14_Truck261,2022-04-10,2022-04-10 10:00:00,2022-04-10 17:00:00,Customer814,Cluster14,2022-04-10 19:00:00,2022-04-10 22:00:00,260.0
INDENT2014,Cluster14_Truck261,2023-04-30,2023-04-30 08:00:00,2023-04-30 13:00:00,Customer14,Cluster14,2023-04-30 19:00:00,2023-04-30 21:00:00,260.0
INDENT3414,Cluster14_Truck261,2022-08-06,2022-08-06 07:00:00,2022-08-06 14:00:00,Customer1414,Cluster14,2022-08-06 18:00:00,2022-08-07 01:00:00,260.0
INDENT6114,Cluster14_Truck261,2022-02-04,2022-02-04 10:00:00,2022-02-04 16:00:00,Customer114,Cluster14,2022-02-04 19:00:00,2022-02-04 20:00:00,260.0
INDENT13114,Cluster14_Truck261,2022-05-27,2022-05-27 10:00:00,2022-05-27 18:00:00,Customer1114,Cluster14,2022-05-27 17:00:00,2022-05-27 19:00:00,260.0
INDENT14514,Cluster14_Truck261,2022-10-10,2022-10-10 07:00:00,2022-10-10 14:00:00,Customer514,Cluster14,2022-10-10 20:00:00,2022-10-10 21:00:00,260.0
INDENT315,Cluster15_Truck290,2022-12-23,2022-12-23 10:00:00,2022-12-23 12:00:00,Customer315,Cluster15,2022-12-23 19:00:00,2022-12-24 00:00:00,310.0
INDENT915,Cluster15_Truck290,2023-11-26,2023-11-26 08:00:00,2023-11-26 14:00:00,Customer915,Cluster15,2023-11-26 20:00:00,2023-11-27 00:00:00,310.0
INDENT1715,Cluster15_Truck290,2023-12-30,2023-12-30 08:00:00,2023-12-30 10:00:00,Customer1715,Cluster15,2023-12-30 16:00:00,2023-12-30 23:00:00,310.0
INDENT2315,Cluster15_Truck290,2022-10-07,2022-10-07 08:00:00,2022-10-07 13:00:00,Customer315,Cluster15,2022-10-07 19:00:00,2022-10-07 20:00:00,310.0
INDENT3815,Cluster15_Truck290,2023-04-03,2023-04-03 06:00:00,2023-04-03 07:00:00,Customer1815,Cluster15,2023-04-03 18:00:00,2023-04-03 22:00:00,310.0
INDENT4715,Cluster15_Truck290,2022-12-19,2022-12-19 08:00:00,2022-12-19 16:00:00,Customer715,Cluster15,2022-12-19 19:00:00,2022-12-20 03:00:00,310.0
INDENT5215,Cluster15_Truck290,2022-04-03,2022-04-03 07:00:00,2022-04-03 08:00:00,Customer1215,Cluster15,2022-04-03 19:00:00,2022-04-04 00:00:00,310.0
INDENT14315,Cluster15_Truck290,2023-12-05,2023-12-05 06:00:00,2023-12-05 11:00:00,Customer315,Cluster15,2023-12-05 16:00:00,2023-12-05 22:00:00,310.0
INDENT14915,Cluster15_Truck290,2022-06-01,2022-06-01 10:00:00,2022-06-01 12:00:00,Customer915,Cluster15,2022-06-01 16:00:00,2022-06-01 21:00:00,310.0
INDENT316,Cluster16_Truck311,2023-07-24,2023-07-24 06:00:00,2023-07-24 10:00:00,Customer316,Cluster16,2023-07-24 20:00:00,2023-07-25 03:00:00,480.0
INDENT2816,Cluster16_Truck311,2023-04-12,2023-04-12 07:00:00,2023-04-12 09:00:00,Customer816,Cluster16,2023-04-12 18:00:00,2023-04-13 00:00:00,480.0
INDENT3616,Cluster16_Truck311,2022-03-16,2022-03-16 06:00:00,2022-03-16 13:00:00,Customer1616,Cluster16,2022-03-16 17:00:00,2022-03-17 01:00:00,480.0
INDENT4016,Cluster16_Truck311,2022-11-13,2022-11-13 07:00:00,2022-11-13 14:00:00,Customer16,Cluster16,2022-11-13 18:00:00,2022-11-13 20:00:00,480.0
INDENT4316,Cluster16_Truck311,2023-07-30,2023-07-30 09:00:00,2023-07-30 11:00:00,Customer316,Cluster16,2023-07-30 18:00:00,2023-07-30 22:00:00,480.0
INDENT4416,Cluster16_Truck311,2023-12-19,2023-12-19 06:00:00,2023-12-19 10:00:00,Customer416,Cluster16,2023-12-19 16:00:00,2023-12-19 18:00:00,480.0
INDENT5016,Cluster16_Truck311,2023-07-09,2023-07-09 07:00:00,2023-07-09 12:00:00,Customer1016,Cluster16,2023-07-09 18:00:00,2023-07-09 23:00:00,480.0
INDENT5616,Cluster16_Truck311,2022-11-24,2022-11-24 08:00:00,2022-11-24 15:00:00,Customer1616,Cluster16,2022-11-24 20:00:00,2022-11-24 23:00:00,480.0
INDENT6216,Cluster16_Truck311,2023-08-08,2023-08-08 08:00:00,2023-08-08 09:00:00,Customer216,Cluster16,2023-08-08 16:00:00,2023-08-09 00:00:00,480.0
INDENT7116,Cluster16_Truck311,2023-11-13,2023-11-13 08:00:00,2023-11-13 13:00:00,Customer1116,Cluster16,2023-11-13 20:00:00,2023-11-13 22:00:00,480.0
INDENT10416,Cluster16_Truck311,2022-03-12,2022-03-12 09:00:00,2022-03-12 14:00:00,Customer416,Cluster16,2022-03-12 20:00:00,2022-03-13 02:00:00,480.0
INDENT11816,Cluster16_Truck311,2023-06-25,2023-06-25 09:00:00,2023-06-25 10:00:00,Customer1816,Cluster16,2023-06-25 18:00:00,2023-06-26 00:00:00,480.0
INDENT15916,Cluster16_Truck311,2023-07-19,2023-07-19 07:00:00,2023-07-19 14:00:00,Customer1916,Cluster16,2023-07-19 17:00:00,2023-07-19 20:00:00,480.0
INDENT16716,Cluster16_Truck311,2022-07-27,2022-07-27 09:00:00,2022-07-27 16:00:00,Customer716,Cluster16,2022-07-27 16:00:00,2022-07-27 18:00:00,480.0
INDENT317,Cluster17_Truck324,2022-09-19,2022-09-19 08:00:00,2022-09-19 15:00:00,Customer317,Cluster17,2022-09-19 19:00:00,2022-09-20 01:00:00,560.0
INDENT2417,Cluster17_Truck324,2022-10-06,2022-10-06 07:00:00,2022-10-06 11:00:00,Customer417,Cluster17,2022-10-06 16:00:00,2022-10-06 20:00:00,560.0
INDENT2717,Cluster17_Truck324,2022-10-13,2022-10-13 10:00:00,2022-10-13 11:00:00,Customer717,Cluster17,2022-10-13 17:00:00,2022-10-13 23:00:00,560.0
INDENT3517,Cluster17_Truck324,2023-11-24,2023-11-24 09:00:00,2023-11-24 13:00:00,Customer1517,Cluster17,2023-11-24 18:00:00,2023-11-24 22:00:00,560.0
INDENT5517,Cluster17_Truck324,2022-11-24,2022-11-24 06:00:00,2022-11-24 13:00:00,Customer1517,Cluster17,2022-11-24 17:00:00,2022-11-25 00:00:00,560.0
INDENT6917,Cluster17_Truck324,2023-02-16,2023-02-16 10:00:00,2023-02-16 11:00:00,Customer917,Cluster17,2023-02-16 20:00:00,2023-02-16 21:00:00,560.0
INDENT8117,Cluster17_Truck324,2022-08-07,2022-08-07 10:00:00,2022-08-07 15:00:00,Customer117,Cluster17,2022-08-07 19:00:00,2022-08-08 01:00:00,560.0
INDENT8317,Cluster17_Truck324,2023-11-02,2023-11-02 09:00:00,2023-11-02 15:00:00,Customer317,Cluster17,2023-11-02 20:00:00,2023-11-02 22:00:00,560.0
INDENT8717,Cluster17_Truck324,2023-10-07,2023-10-07 08:00:00,2023-10-07 13:00:00,Customer717,Cluster17,2023-10-07 20:00:00,2023-10-08 02:00:00,560.0
INDENT9617,Cluster17_Truck324,2022-12-16,2022-12-16 09:00:00,2022-12-16 15:00:00,Customer1617,Cluster17,2022-12-16 18:00:00,2022-12-17 02:00:00,560.0
INDENT11317,Cluster17_Truck324,2023-06-15,2023-06-15 08:00:00,2023-06-15 13:00:00,Customer1317,Cluster17,2023-06-15 16:00:00,2023-06-15 18:00:00,560.0
INDENT13517,Cluster17_Truck324,2023-02-20,2023-02-20 06:00:00,2023-02-20 09:00:00,Customer1517,Cluster17,2023-02-20 16:00:00,2023-02-20 20:00:00,560.0
INDENT13717,Cluster17_Truck324,2023-10-14,2023-10-14 09:00:00,2023-10-14 17:00:00,Customer1717,Cluster17,2023-10-14 18:00:00,2023-10-14 22:00:00,560.0
INDENT14017,Cluster17_Truck324,2022-08-29,2022-08-29 10:00:00,2022-08-29 18:00:00,Customer17,Cluster17,2022-08-29 16:00:00,2022-08-29 22:00:00,560.0
INDENT17617,Cluster17_Truck324,2023-02-15,2023-02-15 08:00:00,2023-02-15 12:00:00,Customer1617,Cluster17,2023-02-15 16:00:00,2023-02-15 20:00:00,560.0
INDENT318,Cluster18_Truck345,2022-11-29,2022-11-29 08:00:00,2022-11-29 09:00:00,Customer318,Cluster18,2022-11-29 18:00:00,2022-11-30 02:00:00,440.0
INDENT3018,Cluster18_Truck345,2023-10-14,2023-10-14 08:00:00,2023-10-14 13:00:00,Customer1018,Cluster18,2023-10-14 17:00:00,2023-10-14 19:00:00,440.0
INDENT7518,Cluster18_Truck345,2022-07-28,2022-07-28 09:00:00,2022-07-28 11:00:00,Customer1518,Cluster18,2022-07-28 16:00:00,2022-07-28 19:00:00,440.0
INDENT8218,Cluster18_Truck345,2022-03-06,2022-03-06 06:00:00,2022-03-06 10:00:00,Customer218,Cluster18,2022-03-06 19:00:00,2022-03-06 22:00:00,440.0
INDENT11418,Cluster18_Truck345,2022-09-03,2022-09-03 07:00:00,2022-09-03 09:00:00,Customer1418,Cluster18,2022-09-03 18:00:00,2022-09-03 22:00:00,440.0
INDENT11618,Cluster18_Truck345,2022-11-25,2022-11-25 10:00:00,2022-11-25 17:00:00,Customer1618,Cluster18,2022-11-25 18:00:00,2022-11-25 22:00:00,440.0
INDENT11818,Cluster18_Truck345,2023-01-07,2023-01-07 07:00:00,2023-01-07 10:00:00,Customer1818,Cluster18,2023-01-07 20:00:00,2023-01-08 01:00:00,440.0
INDENT12418,Cluster18_Truck345,2023-04-01,2023-04-01 10:00:00,2023-04-01 13:00:00,Customer418,Cluster18,2023-04-01 16:00:00,2023-04-01 19:00:00,440.0
INDENT15818,Cluster18_Truck345,2022-12-21,2022-12-21 08:00:00,2022-12-21 10:00:00,Customer1818,Cluster18,2022-12-21 17:00:00,2022-12-21 23:00:00,440.0
INDENT16118,Cluster18_Truck345,2023-09-18,2023-09-18 10:00:00,2023-09-18 18:00:00,Customer118,Cluster18,2023-09-18 20:00:00,2023-09-19 02:00:00,440.0
INDENT17018,Cluster18_Truck345,2023-05-28,2023-05-28 06:00:00,2023-05-28 09:00:00,Customer1018,Cluster18,2023-05-28 20:00:00,2023-05-28 21:00:00,440.0
INDENT17918,Cluster18_Truck345,2023-10-01,2023-10-01 06:00:00,2023-10-01 09:00:00,Customer1918,Cluster18,2023-10-01 17:00:00,2023-10-01 22:00:00,440.0
INDENT319,Cluster19_Truck365,2023-02-08,2023-02-08 10:00:00,2023-02-08 12:00:00,Customer319,Cluster19,2023-02-08 19:00:00,2023-02-08 22:00:00,420.0
INDENT1119,Cluster19_Truck365,2022-11-10,2022-11-10 08:00:00,2022-11-10 12:00:00,Customer1119,Cluster19,2022-11-10 20:00:00,2022-11-11 02:00:00,420.0
INDENT4219,Cluster19_Truck365,2022-11-19,2022-11-19 08:00:00,2022-11-19 14:00:00,Customer219,Cluster19,2022-11-19 16:00:00,2022-11-19 19:00:00,420.0
INDENT5919,Cluster19_Truck365,2023-10-28,2023-10-28 09:00:00,2023-10-28 10:00:00,Customer1919,Cluster19,2023-10-28 18:00:00,2023-10-28 20:00:00,420.0
INDENT6919,Cluster19_Truck365,2023-12-29,2023-12-29 09:00:00,2023-12-29 13:00:00,Customer919,Cluster19,2023-12-29 19:00:00,2023-12-29 23:00:00,420.0
INDENT10519,Cluster19_Truck365,2023-04-16,2023-04-16 09:00:00,2023-04-16 14:00:00,Customer519,Cluster19,2023-04-16 17:00:00,2023-04-16 22:00:00,420.0
INDENT10619,Cluster19_Truck365,2022-02-08,2022-02-08 09:00:00,2022-02-08 16:00:00,Customer619,Cluster19,2022-02-08 20:00:00,2022-02-09 00:00:00,420.0
INDENT11119,Cluster19_Truck365,2023-09-05,2023-09-05 08:00:00,2023-09-05 15:00:00,Customer1119,Cluster19,2023-09-05 19:00:00,2023-09-05 21:00:00,420.0
INDENT11519,Cluster19_Truck365,2023-03-01,2023-03-01 08:00:00,2023-03-01 13:00:00,Customer1519,Cluster19,2023-03-01 19:00:00,2023-03-01 20:00:00,420.0
INDENT12919,Cluster19_Truck365,2023-07-29,2023-07-29 06:00:00,2023-07-29 14:00:00,Customer919,Cluster19,2023-07-29 20:00:00,2023-07-30 01:00:00,420.0
INDENT320,Cluster20_Truck381,2022-03-24,2022-03-24 06:00:00,2022-03-24 08:00:00,Customer320,Cluster20,2022-03-24 16:00:00,2022-03-24 17:00:00,200.0
INDENT1420,Cluster20_Truck381,2023-04-21,2023-04-21 07:00:00,2023-04-21 10:00:00,Customer1420,Cluster20,2023-04-21 17:00:00,2023-04-22 01:00:00,200.0
INDENT1620,Cluster20_Truck381,2023-12-25,2023-12-25 08:00:00,2023-12-25 11:00:00,Customer1620,Cluster20,2023-12-25 18:00:00,2023-12-25 21:00:00,200.0
INDENT15120,Cluster20_Truck381,2023-03-11,2023-03-11 09:00:00,2023-03-11 12:00:00,Customer1120,Cluster20,2023-03-11 18:00:00,2023-03-12 02:00:00,200.0
INDENT15220,Cluster20_Truck381,2022-06-27,2022-06-27 08:00:00,2022-06-27 11:00:00,Customer1220,Cluster20,2022-06-27 16:00:00,2022-06-27 23:00:00,200.0
INDENT321,Cluster21_Truck411,2023-07-06,2023-07-06 10:00:00,2023-07-06 12:00:00,Customer321,Cluster21,2023-07-06 18:00:00,2023-07-06 20:00:00,500.0
INDENT2621,Cluster21_Truck411,2022-03-02,2022-03-02 10:00:00,2022-03-02 18:00:00,Customer621,Cluster21,2022-03-02 18:00:00,2022-03-02 19:00:00,500.0
INDENT6221,Cluster21_Truck411,2022-04-17,2022-04-17 06:00:00,2022-04-17 07:00:00,Customer221,Cluster21,2022-04-17 19:00:00,2022-04-18 01:00:00,500.0
INDENT6821,Cluster21_Truck411,2022-02-27,2022-02-27 07:00:00,2022-02-27 15:00:00,Customer821,Cluster21,2022-02-27 19:00:00,2022-02-27 23:00:00,500.0
INDENT8321,Cluster21_Truck411,2022-04-17,2022-04-17 08:00:00,2022-04-17 09:00:00,Customer321,Cluster21,2022-04-17 16:00:00,2022-04-17 20:00:00,500.0
INDENT8521,Cluster21_Truck411,2023-04-13,2023-04-13 07:00:00,2023-04-13 12:00:00,Customer521,Cluster21,2023-04-13 18:00:00,2023-04-13 21:00:00,500.0
INDENT9021,Cluster21_Truck411,2023-01-26,2023-01-26 06:00:00,2023-01-26 12:00:00,Customer1021,Cluster21,2023-01-26 16:00:00,2023-01-26 19:00:00,500.0
INDENT10021,Cluster21_Truck411,2022-01-31,2022-01-31 08:00:00,2022-01-31 10:00:00,Customer21,Cluster21,2022-01-31 18:00:00,2022-02-01 02:00:00,500.0
INDENT11821,Cluster21_Truck411,2022-09-09,2022-09-09 09:00:00,2022-09-09 11:00:00,Customer1821,Cluster21,2022-09-09 19:00:00,2022-09-09 22:00:00,500.0
INDENT11921,Cluster21_Truck411,2023-07-30,2023-07-30 08:00:00,2023-07-30 14:00:00,Customer1921,Cluster21,2023-07-30 19:00:00,2023-07-31 00:00:00,500.0
INDENT12721,Cluster21_Truck411,2022-04-06,2022-04-06 06:00:00,2022-04-06 09:00:00,Customer721,Cluster21,2022-04-06 20:00:00,2022-04-07 03:00:00,500.0
INDENT16021,Cluster21_Truck411,2023-05-04,2023-05-04 07:00:00,2023-05-04 08:00:00,Customer21,Cluster21,2023-05-04 19:00:00,2023-05-04 23:00:00,500.0
INDENT324,Cluster24_Truck461,2022-09-24,2022-09-24 10:00:00,2022-09-24 18:00:00,Customer324,Cluster24,2022-09-24 18:00:00,2022-09-24 23:00:00,460.0
INDENT624,Cluster24_Truck461,2023-06-16,2023-06-16 08:00:00,2023-06-16 09:00:00,Customer624,Cluster24,2023-06-16 17:00:00,2023-06-16 20:00:00,460.0
INDENT1024,Cluster24_Truck461,2023-04-26,2023-04-26 08:00:00,2023-04-26 09:00:00,Customer1024,Cluster24,2023-04-26 17:00:00,2023-04-26 23:00:00,460.0
INDENT3224,Cluster24_Truck461,2022-09-07,2022-09-07 08:00:00,2022-09-07 10:00:00,Customer1224,Cluster24,2022-09-07 16:00:00,2022-09-07 23:00:00,460.0
INDENT4624,Cluster24_Truck461,2023-09-30,2023-09-30 10:00:00,2023-09-30 15:00:00,Customer624,Cluster24,2023-09-30 17:00:00,2023-09-30 21:00:00,460.0
INDENT6724,Cluster24_Truck461,2022-03-16,2022-03-16 06:00:00,2022-03-16 07:00:00,Customer724,Cluster24,2022-03-16 20:00:00,2022-03-17 00:00:00,460.0
INDENT9524,Cluster24_Truck461,2023-04-14,2023-04-14 10:00:00,2023-04-14 16:00:00,Customer1524,Cluster24,2023-04-14 16:00:00,2023-04-14 17:00:00,460.0
INDENT10324,Cluster24_Truck461,2022-07-04,2022-07-04 09:00:00,2022-07-04 17:00:00,Customer324,Cluster24,2022-07-04 20:00:00,2022-07-04 23:00:00,460.0
INDENT11224,Cluster24_Truck461,2022-03-03,2022-03-03 10:00:00,2022-03-03 18:00:00,Customer1224,Cluster24,2022-03-03 16:00:00,2022-03-03 21:00:00,460.0
INDENT13724,Cluster24_Truck461,2022-04-06,2022-04-06 06:00:00,2022-04-06 10:00:00,Customer1724,Cluster24,2022-04-06 20:00:00,2022-04-06 23:00:00,460.0
INDENT13924,Cluster24_Truck461,2022-11-26,2022-11-26 07:00:00,2022-11-26 15:00:00,Customer1924,Cluster24,2022-11-26 19:00:00,2022-11-27 00:00:00,460.0
INDENT17224,Cluster24_Truck461,2022-10-01,2022-10-01 07:00:00,2022-10-01 13:00:00,Customer1224,Cluster24,2022-10-01 19:00:00,2022-10-01 23:00:00,460.0
INDENT325,Cluster25_Truck485,2023-06-16,2023-06-16 07:00:00,2023-06-16 15:00:00,Customer325,Cluster25,2023-06-16 16:00:00,2023-06-16 18:00:00,270.0
INDENT3925,Cluster25_Truck485,2023-10-27,2023-10-27 10:00:00,2023-10-27 11:00:00,Customer1925,Cluster25,2023-10-27 17:00:00,2023-10-27 22:00:00,270.0
INDENT6025,Cluster25_Truck485,2022-12-16,2022-12-16 09:00:00,2022-12-16 12:00:00,Customer25,Cluster25,2022-12-16 20:00:00,2022-12-16 21:00:00,270.0
INDENT6925,Cluster25_Truck485,2022-02-05,2022-02-05 10:00:00,2022-02-05 17:00:00,Customer925,Cluster25,2022-02-05 17:00:00,2022-02-06 01:00:00,270.0
INDENT12725,Cluster25_Truck485,2023-06-23,2023-06-23 10:00:00,2023-06-23 13:00:00,Customer725,Cluster25,2023-06-23 20:00:00,2023-06-24 02:00:00,270.0
INDENT13925,Cluster25_Truck485,2023-07-17,2023-07-17 06:00:00,2023-07-17 10:00:00,Customer1925,Cluster25,2023-07-17 18:00:00,2023-07-17 21:00:00,270.0
INDENT16125,Cluster25_Truck485,2022-03-04,2022-03-04 07:00:00,2022-03-04 11:00:00,Customer125,Cluster25,2022-03-04 20:00:00,2022-03-04 22:00:00,270.0
INDENT326,Cluster26_Truck509,2022-03-24,2022-03-24 06:00:00,2022-03-24 10:00:00,Customer326,Cluster26,2022-03-24 16:00:00,2022-03-24 19:00:00,310.0
INDENT4326,Cluster26_Truck509,2023-07-08,2023-07-08 06:00:00,2023-07-08 12:00:00,Customer326,Cluster26,2023-07-08 20:00:00,2023-07-08 21:00:00,310.0
INDENT4926,Cluster26_Truck509,2022-07-11,2022-07-11 07:00:00,2022-07-11 10:00:00,Customer926,Cluster26,2022-07-11 20:00:00,2022-07-12 00:00:00,310.0
INDENT8326,Cluster26_Truck509,2023-10-29,2023-10-29 06:00:00,2023-10-29 11:00:00,Customer326,Cluster26,2023-10-29 19:00:00,2023-10-29 23:00:00,310.0
INDENT9826,Cluster26_Truck509,2022-12-16,2022-12-16 07:00:00,2022-12-16 12:00:00,Customer1826,Cluster26,2022-12-16 18:00:00,2022-12-16 20:00:00,310.0
INDENT10226,Cluster26_Truck509,2023-02-21,2023-02-21 08:00:00,2023-02-21 13:00:00,Customer226,Cluster26,2023-02-21 20:00:00,2023-02-21 21:00:00,310.0
INDENT12626,Cluster26_Truck509,2023-06-10,2023-06-10 06:00:00,2023-06-10 13:00:00,Customer626,Cluster26,2023-06-10 19:00:00,2023-06-10 20:00:00,310.0
INDENT15526,Cluster26_Truck509,2023-03-28,2023-03-28 07:00:00,2023-03-28 11:00:00,Customer1526,Cluster26,2023-03-28 17:00:00,2023-03-28 18:00:00,310.0
INDENT327,Cluster27_Truck529,2023-09-18,2023-09-18 07:00:00,2023-09-18 11:00:00,Customer327,Cluster27,2023-09-18 17:00:00,2023-09-18 18:00:00,320.0
INDENT3527,Cluster27_Truck529,2022-09-05,2022-09-05 09:00:00,2022-09-05 13:00:00,Customer1527,Cluster27,2022-09-05 18:00:00,2022-09-05 22:00:00,320.0
INDENT3627,Cluster27_Truck529,2022-06-07,2022-06-07 08:00:00,2022-06-07 12:00:00,Customer1627,Cluster27,2022-06-07 18:00:00,2022-06-07 19:00:00,320.0
INDENT8427,Cluster27_Truck529,2023-02-17,2023-02-17 09:00:00,2023-02-17 15:00:00,Customer427,Cluster27,2023-02-17 20:00:00,2023-02-17 21:00:00,320.0
INDENT9127,Cluster27_Truck529,2022-07-20,2022-07-20 10:00:00,2022-07-20 15:00:00,Customer1127,Cluster27,2022-07-20 19:00:00,2022-07-21 01:00:00,320.0
INDENT13827,Cluster27_Truck529,2023-07-07,2023-07-07 08:00:00,2023-07-07 10:00:00,Customer1827,Cluster27,2023-07-07 18:00:00,2023-07-08 02:00:00,320.0
INDENT16727,Cluster27_Truck529,2022-04-24,2022-04-24 08:00:00,2022-04-24 16:00:00,Customer727,Cluster27,2022-04-24 19:00:00,2022-04-25 02:00:00,320.0
INDENT17327,Cluster27_Truck529,2022-01-28,2022-01-28 08:00:00,2022-01-28 16:00:00,Customer1327,Cluster27,2022-01-28 20:00:00,2022-01-28 22:00:00,320.0
INDENT328,Cluster28_Truck552,2023-04-25,2023-04-25 08:00:00,2023-04-25 16:00:00,Customer328,Cluster28,2023-04-25 18:00:00,2023-04-25 23:00:00,430.0
INDENT3128,Cluster28_Truck552,2023-10-09,2023-10-09 09:00:00,2023-10-09 16:00:00,Customer1128,Cluster28,2023-10-09 17:00:00,2023-10-09 19:00:00,430.0
INDENT6928,Cluster28_Truck552,2022-08-09,2022-08-09 06:00:00,2022-08-09 09:00:00,Customer928,Cluster28,2022-08-09 17:00:00,2022-08-09 19:00:00,430.0
INDENT7628,Cluster28_Truck552,2023-04-23,2023-04-23 07:00:00,2023-04-23 14:00:00,Customer1628,Cluster28,2023-04-23 17:00:00,2023-04-23 20:00:00,430.0
INDENT8428,Cluster28_Truck552,2022-11-02,2022-11-02 07:00:00,2022-11-02 09:00:00,Customer428,Cluster28,2022-11-02 19:00:00,2022-11-02 22:00:00,430.0
INDENT8928,Cluster28_Truck552,2023-05-26,2023-05-26 08:00:00,2023-05-26 09:00:00,Customer928,Cluster28,2023-05-26 18:00:00,2023-05-26 21:00:00,430.0
INDENT10928,Cluster28_Truck552,2023-07-03,2023-07-03 08:00:00,2023-07-03 09:00:00,Customer928,Cluster28,2023-07-03 20:00:00,2023-07-04 04:00:00,430.0
INDENT11728,Cluster28_Truck552,2023-06-06,2023-06-06 08:00:00,2023-06-06 16:00:00,Customer1728,Cluster28,2023-06-06 18:00:00,2023-06-07 00:00:00,430.0
INDENT12328,Cluster28_Truck552,2023-06-01,2023-06-01 07:00:00,2023-06-01 15:00:00,Customer328,Cluster28,2023-06-01 16:00:00,2023-06-02 00:00:00,430.0
INDENT14528,Cluster28_Truck552,2023-07-08,2023-07-08 10:00:00,2023-07-08 15:00:00,Customer528,Cluster28,2023-07-08 16:00:00,2023-07-08 23:00:00,430.0
INDENT14628,Cluster28_Truck552,2023-03-02,2023-03-02 10:00:00,2023-03-02 16:00:00,Customer628,Cluster28,2023-03-02 20:00:00,2023-03-03 01:00:00,430.0
INDENT17328,Cluster28_Truck552,2022-01-15,2022-01-15 08:00:00,2022-01-15 10:00:00,Customer1328,Cluster28,2022-01-15 16:00:00,2022-01-15 20:00:00,430.0
INDENT329,Cluster29_Truck578,2023-11-18,2023-11-18 10:00:00,2023-11-18 17:00:00,Customer329,Cluster29,2023-11-18 20:00:00,2023-11-18 21:00:00,400.0
INDENT2229,Cluster29_Truck578,2022-06-17,2022-06-17 06:00:00,2022-06-17 12:00:00,Customer229,Cluster29,2022-06-17 20:00:00,2022-06-17 23:00:00,400.0
INDENT2829,Cluster29_Truck578,2023-05-29,2023-05-29 08:00:00,2023-05-29 16:00:00,Customer829,Cluster29,2023-05-29 16:00:00,2023-05-29 23:00:00,400.0
